domain,path,type,media_name,state_abbr,countyFIPS,is_local_news_site
floridatrident.org,,digital_site,The Florida Trident,FL,12115,
macon-newsroom.com,,digital_site,The Macon Newsroom,GA,13021,
griceconnect.com,,digital_site,Grice Connect,GA,13031,
,,digital_site,The Current Georgia ,GA,13051,
savannahagenda.com,,digital_site,Savannah Agenda,GA,13051,
eastcobbnews.com,,digital_site,East Cobb News,GA,13067,
cobbcountycourier.com,,digital_site,Cobb Courier,GA,13067,
douglasnow.com,,digital_site,Douglas Now,GA,13069,
georgiahealthnews.com,,digital_site,Georgia Health News,GA,13089,
285south.com,,digital_site,285 South,GA,13089,
decaturish.com,,digital_site,Decaturish,GA,13089,
thecitizen.com,,digital_site,The Citizen,GA,13113,
thegavoice.com,,digital_site,Georgia Voice,GA,13121,
capitol-beat.org,,digital_site,Capitol Beat,GA,13121,
saportareport.com,,digital_site,SaportaReport,GA,13121,
educationinatlanta.com,,digital_site,Education in Atlanta,GA,13121,
atlantaciviccircle.org,,digital_site,Atlanta Civic Circle ,GA,13121,
roughdraftatlanta.com,,digital_site,Rough Draft Atlanta,GA,13121,
canopyatlanta.org,,digital_site,Canopy Atlanta,GA,13121,
atlpresscollective.com,,digital_site,Atlanta Community Press Collective,GA,13121,
nowhabersham.com,,digital_site,Now Habersham,GA,13137,
mhfnews.org,,digital_site,MHF News,GA,13151,
laniercountynewsonline.com,,digital_site,Lanier County News,GA,13173,
washingtonwilkesinformer.com,,digital_site,Washington Wilkes Informer,GA,13317,
civilbeat.org,,digital_site,Honolulu Civil Beat,HI,15003,
boisedev.com,,digital_site,Boise Dev,ID,16001,
idahoednews.org,,digital_site,Idaho Education News,ID,16001,
eastidahonews.com,,digital_site,East Idaho News,ID,16019,
muddyrivernews.com,,digital_site,Muddy River News,IL,17001,
investigatemidwest.org,,digital_site,Investigate Midwest,IL,17019,
chicagosouthsider.com,,digital_site,Chicago Southsider,IL,17031,
harveyworld.org,,digital_site,Harvey World Herald,IL,17031,
hfchronicle.com,,digital_site,Homewood-Flossmoor Chronicle,IL,17031,
ciceroindependiente.com,,digital_site,Cicero Independiente,IL,17031,
citybureau.org,,digital_site,City Bureau,IL,17031,
enewspf.com,,digital_site,eNews Park Forest,IL,17031,
evanstonnow.com,,digital_site,Evanston Now,IL,17031,
evanstonroundtable.com,,digital_site,Evanston Roundtable,IL,17031,
southsideweekly.com,,digital_site,South Side Weekly,IL,17031,
therecordnorthshore.org,,digital_site,The Record North Shore,IL,17031,
bettergov.org,,digital_site,Illinois Answers Project,IL,17031,
chicagoreporter.com,,digital_site,Chicago Reporter,IL,17031,
chicagostarmedia.com,,digital_site,Chicago Star Media,IL,17031,
mckinleypark.news,,digital_site,The McKinley Park News,IL,17031,
thelansingjournal.com,,digital_site,The Lansing Journal,IL,17031,
borderlessmag.org,,digital_site,Borderless Magazine,IL,17031,
thedailyline.net,,digital_site,The Daily Line,IL,17031,
injusticewatch.org,,digital_site,Injustice Watch,IL,17031,
blockclubchicago.org,,digital_site,Block Club Chicago,IL,17031,
windycitytimes.com,,digital_site,Windy City Times,IL,17031,
kewaneevoice.com,,digital_site,The Kewanee Voice,IL,17073,
riverbender.com,,digital_site,Riverbender,IL,17119,
illinoiseagle.com,,digital_site,Illinois Eagle,IL,17167,
capitolnewsillinois.com,,digital_site,Capitol News Illinois,IL,17167,
rockrivercurrent.com,,digital_site,Rock River Current,IL,17201,
roscoenews.com,,digital_site,Rockton-Roscoe News,IL,17201,
thelocalfw.com,,digital_site,The Local Fort Wayne,IN,18003,
hsjonline.org,,digital_site,HSJ Online,IN,18005,
mirrorindy.org,,digital_site,Mirror Indy,IN,18097,
indypolitics.org,,digital_site,Indy Politics,IN,18097,
indianacitizen.org,,digital_site,The Indiana Citizen,IN,18097,
limestonepostmagazine.com,,digital_site,Limestone Post,IN,18105,
theowennews.org,,digital_site,The Owen News,IN,18119,
theperrynews.com,,digital_site,The Perry News,IA,19049,
guthriecountynewspapers.com,,digital_site,Guthrie County Times Vedette,IA,19077,
oskynews.org,,digital_site,Oskaloosa News,IA,19123,
shawneemissionpost.com,,digital_site,Johnson Post,KS,20091,
klcjournal.com,,digital_site,The Journal,KS,20173,
shoutwichita.com,,digital_site,The SHOUT,KS,20173,
hoptownchronicle.org,,digital_site,Hoptown Chronicle ,KY,21047,
civiclex.org,,digital_site,CivicLex,KY,21067,
kycir.org,,digital_site,Kentucky Center for Investigative Reporting,KY,21111,
leoweekly.com,,digital_site,LEO Weekly,KY,21111,
queerkentucky.com,,digital_site,Queer Kentucky,KY,21111,
nkytribune.com,,digital_site,Northern Kentucky Tribune,KY,21117,
ocmonitor.com,,digital_site,Ohio Monitor,KY,21183,
shreveportbossieradvocate.com,,digital_site,The Shreveport-Bossier City Advocate,LA,22017,
thecurrentla.com,,digital_site,The Current,LA,22055,
thelensnola.org,,digital_site,The Lens,LA,22071,
ambushmag.com,,digital_site,Ambush Magazine,LA,22071,
harpswellanchor.org,,digital_site,Harpswell Anchor,ME,23005,
dailybulldog.com,,digital_site,The Daily Bulldog,ME,23007,
themainemonitor.org,,digital_site,The Maine Monitor,ME,23011,
bayjournal.com,,digital_site,Chesapeake Bay Journal,MD,24003,
nottinghammd.com,,digital_site,Nottingham MD,MD,24005,
southernmarylandchronicle.com,,digital_site,The Southern Maryland Chronicle,MD,24011,
cecil.tv,,digital_site,Cecil Public Media,MD,24015,
bizmonthly.com,,digital_site,The Business Monthly,MD,24027,
chestertownspy.org,,digital_site,Chestertown Spy,MD,24029,
moco360.media,,digital_site,MoCo360,MD,24031,
thesentinel.com,,digital_site,The Sentinel Newspapers,MD,24031,
commonsenseeasternshore.org,,digital_site,Common Sense: Straight Talk for the Eastern Shore,MD,24031,
streetcarsuburbs.news,,digital_site,Streetcar Suburbs Publishing,MD,24033,
hyattsvillewire.com,,digital_site,The Hyattsville Wire,MD,24033,
bowiesun.com,,digital_site,The Bowie Sun ,MD,24033,
delmarvanow.com,,digital_site,DelmarvaNow,MD,24045,
baltimorefishbowl.com,,digital_site,Baltimore Fishbowl,MD,24510,
SouthBmore.com,,digital_site,SouthBMore.com,MD,24510,
thebaltimorebanner.com,,digital_site,Baltimore Banner,MD,24510,
baltimorebrew.com,,digital_site,Baltimore Brew,MD,24510,
lowercapenews.org,,digital_site,Lower Cape News,MA,25001,
greylockglass.com,,digital_site,Greylock Glass,MA,25003,
theberkshireedge.com,,digital_site,The Berkshire Edge,MA,25003,
berkshireargus.com,,digital_site,Berkshire Argus,MA,25003,
iberkshires.com,,digital_site,iBerkshires,MA,25003,
newbedfordlight.org,,digital_site,The New Bedford Light ,MA,25005,
theshoestring.org,,digital_site,The Shoestring,MA,25015,
lincolnsquirrel.com,,digital_site,Lincoln Squirrel,MA,25017,
newtonbeacon.org,,digital_site,The Newton Beacon,MA,25017,
thebedfordcitizen.org,,digital_site,Bedford Citizen,MA,25017,
FigCityNews.com,,digital_site,Fig City News,MA,25017,
burlington.buzz,,digital_site,Burlington Buzz,MA,25017,
yourarlington.com,,digital_site,Your Arlington,MA,25017,
binjonline.org,,digital_site,Boston Institute for Nonprofit Journalism,MA,25017,
watertownmanews.com,,digital_site,Watertown MA News,MA,25017,
ActonExchange.org,,digital_site,The Acton Exchange,MA,25017,
theconcordbridge.org,,digital_site,The Concord Bridge,MA,25017,
theframe.news,,digital_site,The Frame: Framigham News in Focus,MA,25017,
WinchesterNews.org,,digital_site,Winchester News,MA,25017,
lexobserver.org,,digital_site,Lexington Observer,MA,25017,
needhamobserver.com,,digital_site,Needham Observer,MA,25021,
Brookline.News,,digital_site,Brookline.News,MA,25021,
plymouthindependent.org,,digital_site,Plymouth Independent,MA,25023,
hinghamanchor.com,,digital_site,Hingham Anchor,MA,25023,
universalhub.com,,digital_site,Universal Hub,MA,25025,
commonwealthbeacon.org,,digital_site,CommonWealth Beacon,MA,25025,
thescopeboston.org,,digital_site,The Scope,MA,25025,
theworcesterguardian.org,,digital_site,The Worcester Guardian,MA,25027,
greatlakesecho.org,,digital_site,Great Lakes Echo,MI,26037,
flintbeat.com,,digital_site,Flint Beat,MI,26049,
copperbeacon.org,,digital_site,The Copper Beacon,MI,26061,
tncp.net,,digital_site,The New Citizens Press,MI,26065,
eastlansinginfo.org,,digital_site,East Lansing Info,MI,26065,
theportlandbeacon.com,,digital_site,The Portland Beacon,MI,26067,
jtv.tv,,digital_site,JTV.TV,MI,26075,
nowkalamazoo.com,,digital_site,NowKalamazoo,MI,26077,
crainsgrandrapids.com,,digital_site,Crain's Grand Rapids Business,MI,26081,
therapidian.org,,digital_site,The Rapidian,MI,26081,
oaklandcounty115.com,,digital_site,Oakland County Times,MI,26125,
ottawanewsnetwork.org,,digital_site,Ottawa News Network,MI,26139,
watershedvoice.com,,digital_site,Watershed Voice,MI,26149,
chelseaupdate.com,,digital_site,Chelsea Update,MI,26161,
bridgemi.com,,digital_site,Bridge Michigan,MI,26161,
thesalinepost.com,,digital_site,The Saline Post,MI,26161,
pridesource.com,,digital_site,Pride Source,MI,26161,
outliermedia.org,,digital_site,Outlier Media,MI,26163,
deadlinedetroit.com,,digital_site,Deadline Detroit,MI,26163,
planetdetroit.org,,digital_site,Planet Detroit News,MI,26163,
rootrivercurrent.org,,digital_site,Root River Current,MN,27045,
womenspress.com,,digital_site,Minnesota Women's Press,MN,27053,
eplocalnews.org,,digital_site,Eden Prairie Local News,MN,27053,
southwestvoices.news,,digital_site,Southwest Voices,MN,27053,
minnpost.com,,digital_site,MinnPost,MN,27053,
racketmn.com,,digital_site,Racket,MN,27053,
sahanjournal.com,,digital_site,Sahan Journal,MN,27123,
centerforbroadcastjournalism.org,,digital_site,Center for Broadcast Journalism,MN,27123,
accesspress.org,,digital_site,Access Press,MN,27123,
perfectduluthday.com,,digital_site,Perfect Duluth Day,MN,27137,
thenewsleaders.com,,digital_site,Newsleaders,MN,27145,
stcloudlive.com,,digital_site,St. Cloud Live,MN,27145,
projectoptimist.us,,digital_site,Project Optimist,MN,27171,
northwrightcounty.today,,digital_site,North Wright Today,MN,27171,
mississippifreepress.org,,digital_site,Mississippi Free Press,MS,28049,
comobuz.com,,digital_site,CoMoBuz,MO,29019,
excelsiorcitizen.com,,digital_site,Excelsior Citizen,MO,29047,
sgfcitizen.org,,digital_site,Springfield Daily Citizen,MO,29077,
grainvalleynews.com,,digital_site,Grain Valley News,MO,29095,
thebeacon.media,,digital_site,The Beacon,MO,29095,
webbcity.net,,digital_site,Webb City Sentinel,MO,29097,
westnewsmagazine.com,,digital_site,West Newsmagazine,MO,29189,
40southnews.com,,digital_site,40 South News,MO,29189,
fourpointspress.com,,digital_site,Four Points Press,MT,30003,
theelectricgf.com,,digital_site,The Electric,MT,30013,
flatheadbeacon.com,,digital_site,Flathead Beacon,MT,30029,
mountainjournal.org,,digital_site,Mountain Journal,MT,30031,
montanafreepress.org,,digital_site,Montana Free Press,MT,30049,
thepulp.org,,digital_site,The Pulp,MT,30063,
missoulacurrent.com,,digital_site,Missoula Current,MT,30063,
flatwaterfreepress.org,,digital_site,Flatwater Free Press,NE,31055,
noiseomaha.com,,digital_site,NOISE (North Omaha Information Support Everyone),NE,31055,
thereader.com,,digital_site,The Reader,NE,31055,
thenevadaindependent.com,,digital_site,The Nevada Independent,NV,32003,
eurekasentinel.com,,digital_site,The Eureka Sentinel,NV,32011,
thisisreno.com,,digital_site,This is Reno,NV,32031,
renonr.com,,digital_site,Reno News & Review,NV,32031,
sierranevadaally.org,,digital_site,The Sierra Nevada Ally,NV,32031,
elynews.com,,digital_site,Ely Times,NV,32033,
carsonnow.org,,digital_site,Carson Now,NV,32510,
manchesterinklink.com,,digital_site,Manchester Ink Link,NH,33011,
therochestervoice.com,,digital_site,Rochester Voice,NH,33017,
indepthnh.org,,digital_site,In Depth New Hampshire,NH,33017,
70and73.com,,digital_site,70and73,NJ,34005,
njpen.com,,digital_site,NJ Pen,NJ,34007,
myveronanj.com,,digital_site,My Verona NJ,NJ,34013,
publicsq.org,,digital_site,Public Square Amplified,NJ,34013,
njspotlight.com,,digital_site,NJ Spotlight,NJ,34013,
villagegreennj.com,,digital_site,Village Green,NJ,34013,
jerseybee.org,,digital_site,The Jersey Bee,NJ,34013,
montclairlocal.news,,digital_site,Montclair Local News,NJ,34013,
nj.com,,digital_site,NJ.com,NJ,34013,
jcitytimes.com,,digital_site,Jersey City Times,NJ,34017,
hudsoncountyview.com,,digital_site,Hudson View,NJ,34017,
trentonjournal.com,,digital_site,Trenton Journal ,NJ,34021,
planetprinceton.com,,digital_site,Planet Princeton,NJ,34021,
jerseyvindicator.org,,digital_site,The Jersey Vindicator,NJ,34021,
mercerme.com,,digital_site,MercerMe,NJ,34021,
newbrunswicktoday.com,,digital_site,New Brunswick Today,NJ,34023,
wordofmonmouth.com,,digital_site,Word of Monmouth,NJ,34025,
redbankgreen.com,,digital_site,Red Bank Green,NJ,34025,
parsippanyfocus.com,,digital_site,Parsippany Focus,NJ,34027,
morristowngreen.com,,digital_site,Morristown Green,NJ,34027,
patersontimes.com,,digital_site,Paterson Times,NJ,34031,
franklinreporter.com,,digital_site,Franklin Reporter & Advocate,NJ,34035,
civicstory.org,,digital_site,Civic Story,NJ,34039,
rahwayrising.com,,digital_site,Rahway Rising,NJ,34039,
ridgeviewecho.com,,digital_site,Ridge View Echo,NJ,34041,
citydesk.org,,digital_site,City Desk ABQ,NM,35001,
grantcountybeat.com,,digital_site,Grant Beat,NM,35017,
cloudcroftreader.com,,digital_site,Cloudcroft Reader,NM,35035,
AlamogordoTownNews.com,,digital_site,AlamogordoTownNews.com,NM,35035,
nmindepth.com,,digital_site,New Mexico In-Depth,NM,35043,
sierracountycitizen.org,,digital_site,Sierra County Citizen,NM,35051,
imby.com,,digital_site,IMBY,NY,36021,
Cortlandvoice.com,,digital_site,Cortland Voice,NY,36023,
newpineplainsherald.org,,digital_site,New Pine Plains Herald,NY,36027,
hvpilot.com,,digital_site,Hudson Valley Pilot,NY,36027,
thedailycatch.org,,digital_site,The Daily Catch,NY,36027,
investigativepost.org,,digital_site,Investigative Post,NY,36029,
buffalorising.com,,digital_site,Buffalo Rising,NY,36029,
adirondackexplorer.org,,digital_site,Adirondack Explorer,NY,36033,
thebatavian.com,,digital_site,The Batavian,NY,36037,
tribecacitizen.com,,digital_site,Tribeca Citizen,NY,36047,
greenpointers.com,,digital_site,Greenpointers,NY,36047,
hellgatenyc.com,,digital_site,Hell Gate,NY,36047,
nysfocus.com,,digital_site,New York Focus,NY,36047,
bkreader.com,,digital_site,BK Reader,NY,36047,
thecity.nyc,,digital_site,The City,NY,36047,
bushwickdaily.com,,digital_site,Bushwick Daily,NY,36047,
citylimits.org,,digital_site,City Limits,NY,36047,
documentedny.com,,digital_site,Documented,NY,36047,
rochesterbeacon.com,,digital_site,Rochester Beacon,NY,36055,
westhempsteadecho.com,,digital_site,West Hempstead ECHO,NY,36059,
thevillagesun.com,,digital_site,The Village Sun,NY,36061,
thelodownny.com,,digital_site,The Lo-Down,NY,36061,
w42st.com,,digital_site,W42ST,NY,36061,
centralcurrent.org,,digital_site,Central Current,NY,36067,
delawarecurrents.org,,digital_site,Delaware Currents,NY,36071,
orleanshub.com,,digital_site,Orleans Hub,NY,36073,
oswegocountytoday.com,,digital_site,Oswego County Today,NY,36075,
epicenter-nyc.com,,digital_site,Epicenter-NYC,NY,36081,
rcbizjournal.com,,digital_site,Rockland Business Journal,NY,36087,
huntingtonnow.com,,digital_site,Huntington Now,NY,36103,
eastendbeacon.com,,digital_site,East End Beacon,NY,36103,
riverheadlocal.com,,digital_site,Riverhead Local,NY,36103,
ithacavoice.com,,digital_site,Ithaca Voice,NY,36109,
kingstonwire.com,,digital_site,Kingston Wire,NY,36111,
therivernewsroom.com,,digital_site,The River,NY,36111,
theyonkersledger.com,,digital_site,The Yonkers Ledger,NY,36119,
pelhamexaminer.com,,digital_site,Pelham Examiner,NY,36119,
larchmontloop.com,,digital_site,"Larchmont Loop, The",NY,36119,
MyRye.com,,digital_site,MyRye.com,NY,36119,
bladenonline.com,,digital_site,Bladen Online,NC,37017,
carolinapublicpress.org,,digital_site,Carolina Public Press,NC,37021,
avlwatchdog.org,,digital_site,Asheville Watchdog,NC,37021,
caldwelljournal.com,,digital_site,Caldwell Journal,NC,37027,
coastalreview.org,,digital_site,Coastal Review Online,NC,37031,
borderbelt.org,,digital_site,Border Belt Independent ,NC,37047,
CityViewTODAY.com,,digital_site,CityView TODAY,NC,37051,
southpointaccess.news,,digital_site,Southpoint Access,NC,37063,
theassemblync.com,,digital_site,The Assembly,NC,37063,
indyweek.com,,digital_site,Indy Week,NC,37063,
northcarolinahealthnews.org,,digital_site,North Carolina Health News,NC,37063,
triad-city-beat.com,,digital_site,Triad City Beat,NC,37081,
iredellfreenews.com,,digital_site,Iredell Free News,NC,37097,
neusenews.com,,digital_site,Neuse News,NC,37107,
plateaudailynews.com,,digital_site,Plateau Daily News,NC,37113,
qcnerve.com,,digital_site,Queen City Nerve,NC,37119,
qnotescarolinas.com,,digital_site,Qnotes,NC,37119,
portcitydaily.com,,digital_site,Port City Daily,NC,37129,
shoresides.org,,digital_site,Shoresides,NC,37129,
richmondobserver.com,,digital_site,The Richmond Observer,NC,37153,
newsbuzzraleigh.com,,digital_site,NewsBuzz Raleigh,NC,37183,
carolinajournal.com,,digital_site,Carolina Journal,NC,37183,
newscoopnd.org,,digital_site,North Dakota News Cooperative,ND,38015,
blufftonicon.com,,digital_site,Bluffton Icon,OH,39003,
athensindependent.com,,digital_site,Athens Independent,OH,39009,
oxfreepress.com,,digital_site,Oxford Free Press,OH,39017,
cleobserver.com,,digital_site,The Cleveland Observer,OH,39035,
freshwatercleveland.com,,digital_site,FreshWater Cleveland,OH,39035,
TheBuckeyeFlame.com,,digital_site,The Buckeye Flame,OH,39035,
thelandcle.org,,digital_site,The Land,OH,39035,
beltmag.com,,digital_site,Belt Magazine,OH,39035,
matternews.org,,digital_site,Matter News,OH,39049,
eyeonohio.org,,digital_site,Eye on Ohio,OH,39049,
columbusnavigator.com,,digital_site,Columbus Navigator,OH,39049,
columbusunderground.com,,digital_site,Columbus Underground,OH,39049,
citybeat.com,,digital_site,Cincinnati Citybeat,OH,39061,
adaicon.com,,digital_site,Ada Icon,OH,39065,
thereportingproject.org,,digital_site,TheReportingProject.org,OH,39089,
theportager.com,,digital_site,The Portager,OH,39133,
bgindependentmedia.org,,digital_site,BG Independent News,OH,39173,
sapulpatimes.com,,digital_site,Sapulpa Times,OK,40037,
pryorinfopub.com,,digital_site,The Pryor Information Publication,OK,40097,
nondoc.com,,digital_site,NonDoc Media,OK,40109,
freepressokc.com,,digital_site,Oklahoma City Free Press,OK,40109,
oklahomawatch.org,,digital_site,Oklahoma Watch,OK,40109,
osagenews.org,,digital_site,Osage News,OK,40113,
town.news,,digital_site,Broken Arrow Sentinel,OK,40143,
readfrontier.com,,digital_site,The Frontier,OK,40143,
verifiednews.network,,digital_site,VNN Oklahoma,OK,40143,
philomathnews.com,,digital_site,Philomath News,OR,41003,
milwaukiereview.com,,digital_site,Milwaukie Review,OR,41005,
columbiainsight.org,,digital_site,Columbia Insight,OR,41027,
ashland.news,,digital_site,Ashland.news,OR,41029,
highway58herald.org,,digital_site,Highway 58 Herald,OR,41039,
yachatsnews.com,,digital_site,YachatsNews,OR,41041,
